城市	日期	污染指数	首要污染物	空气质量级别	空气质量状况	年	月	日 
兰州	2000-6-5	108	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	5
兰州	2000-6-6	163	可吸入颗粒物	Ⅲ2	轻度污染	2000	6	6
兰州	2000-6-7	86	可吸入颗粒物	Ⅱ	良	2000	6	7
兰州	2000-6-8	126	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	8
兰州	2000-6-9	135	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	9
兰州	2000-6-10	85	可吸入颗粒物	Ⅱ	良	2000	6	10
兰州	2000-6-11	73	可吸入颗粒物	Ⅱ	良	2000	6	11
兰州	2000-6-12	92	可吸入颗粒物	Ⅱ	良	2000	6	12
兰州	2000-6-13	68	可吸入颗粒物	Ⅱ	良	2000	6	13
兰州	2000-6-14	107	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	14
兰州	2000-6-15	143	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	15
兰州	2000-6-16	107	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	16
兰州	2000-6-17	113	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	17
兰州	2000-6-18	104	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	18
兰州	2000-6-19	80	可吸入颗粒物	Ⅱ	良	2000	6	19
兰州	2000-6-20	101	二氧化硫	Ⅲ1	轻微污染	2000	6	20
兰州	2000-6-21	111	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	21
兰州	2000-6-22	138	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	22
兰州	2000-6-23	104	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	23
兰州	2000-6-24	71	可吸入颗粒物	Ⅱ	良	2000	6	24
兰州	2000-6-25	37	--	Ⅰ	优	2000	6	25
兰州	2000-6-26	106	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	26
兰州	2000-6-27	163	可吸入颗粒物	Ⅲ2	轻度污染	2000	6	27
兰州	2000-6-28	91	可吸入颗粒物	Ⅱ	良	2000	6	28
兰州	2000-6-29	103	可吸入颗粒物	Ⅲ1	轻微污染	2000	6	29
兰州	2000-6-30	87	可吸入颗粒物	Ⅱ	良	2000	6	30
兰州	2000-7-1	89	可吸入颗粒物	Ⅱ	良	2000	7	1
兰州	2000-7-2	58	可吸入颗粒物	Ⅱ	良	2000	7	2
兰州	2000-7-3	94	可吸入颗粒物	Ⅱ	良	2000	7	3
兰州	2000-7-4	138	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	4
兰州	2000-7-5	101	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	5
兰州	2000-7-6	122	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	6
兰州	2000-7-7	104	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	7
兰州	2000-7-8	105	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	8
兰州	2000-7-9	143	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	9
兰州	2000-7-10	103	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	10
兰州	2000-7-11	82	可吸入颗粒物	Ⅱ	良	2000	7	11
兰州	2000-7-12	92	可吸入颗粒物	Ⅱ	良	2000	7	12
兰州	2000-7-13	92	可吸入颗粒物	Ⅱ	良	2000	7	13
兰州	2000-7-14	92	可吸入颗粒物	Ⅱ	良	2000	7	14
兰州	2000-7-15	122	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	15
兰州	2000-7-16	111	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	16
兰州	2000-7-17	86	可吸入颗粒物	Ⅱ	良	2000	7	17
兰州	2000-7-18	82	可吸入颗粒物	Ⅱ	良	2000	7	18
兰州	2000-7-19	80	可吸入颗粒物	Ⅱ	良	2000	7	19
兰州	2000-7-20	104	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	20
兰州	2000-7-21	108	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	21
兰州	2000-7-22	181	可吸入颗粒物	Ⅲ2	轻度污染	2000	7	22
兰州	2000-7-23	120	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	23
兰州	2000-7-24	100	可吸入颗粒物	Ⅱ	良	2000	7	24
兰州	2000-7-25	101	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	25
兰州	2000-7-26	95	可吸入颗粒物	Ⅱ	良	2000	7	26
兰州	2000-7-27	467	可吸入颗粒物	Ⅴ	重度污染	2000	7	27
兰州	2000-7-28	105	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	28
兰州	2000-7-29	56	可吸入颗粒物	Ⅱ	良	2000	7	29
兰州	2000-7-30	108	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	30
兰州	2000-7-31	107	可吸入颗粒物	Ⅲ1	轻微污染	2000	7	31
兰州	2000-8-1	75	可吸入颗粒物	Ⅱ	良	2000	8	1
兰州	2000-8-2	80	可吸入颗粒物	Ⅱ	良	2000	8	2
兰州	2000-8-3	99	可吸入颗粒物	Ⅱ	良	2000	8	3
兰州	2000-8-4	60	可吸入颗粒物	Ⅱ	良	2000	8	4
兰州	2000-8-5	65	可吸入颗粒物	Ⅱ	良	2000	8	5
兰州	2000-8-6	74	可吸入颗粒物	Ⅱ	良	2000	8	6
兰州	2000-8-7	51	可吸入颗粒物	Ⅱ	良	2000	8	7
兰州	2000-8-8	99	可吸入颗粒物	Ⅱ	良	2000	8	8
兰州	2000-8-9	121	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	9
兰州	2000-8-10	97	可吸入颗粒物	Ⅱ	良	2000	8	10
兰州	2000-8-11	83	可吸入颗粒物	Ⅱ	良	2000	8	11
兰州	2000-8-12	91	可吸入颗粒物	Ⅱ	良	2000	8	12
兰州	2000-8-13	91	可吸入颗粒物	Ⅱ	良	2000	8	13
兰州	2000-8-14	64	可吸入颗粒物	Ⅱ	良	2000	8	14
兰州	2000-8-15	105	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	15
兰州	2000-8-16	126	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	16
兰州	2000-8-17	104	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	17
兰州	2000-8-18	160	可吸入颗粒物	Ⅲ2	轻度污染	2000	8	18
兰州	2000-8-19	113	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	19
兰州	2000-8-20	93	可吸入颗粒物	Ⅱ	良	2000	8	20
兰州	2000-8-21	121	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	21
兰州	2000-8-22	91	可吸入颗粒物	Ⅱ	良	2000	8	22
兰州	2000-8-23	156	可吸入颗粒物	Ⅲ2	轻度污染	2000	8	23
兰州	2000-8-24	130	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	24
兰州	2000-8-25	100	可吸入颗粒物	Ⅱ	良	2000	8	25
兰州	2000-8-26	92	可吸入颗粒物	Ⅱ	良	2000	8	26
兰州	2000-8-27	107	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	27
兰州	2000-8-28	131	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	28
兰州	2000-8-29	143	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	29
兰州	2000-8-30	106	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	30
兰州	2000-8-31	127	可吸入颗粒物	Ⅲ1	轻微污染	2000	8	31
兰州	2000-9-1	85	可吸入颗粒物	Ⅱ	良	2000	9	1
兰州	2000-9-2	94	可吸入颗粒物	Ⅱ	良	2000	9	2
兰州	2000-9-3	111	可吸入颗粒物	Ⅲ1	轻微污染	2000	9	3
兰州	2000-9-4	40	--	Ⅰ	优	2000	9	4
兰州	2000-9-5	44	--	Ⅰ	优	2000	9	5
兰州	2000-9-6	52	可吸入颗粒物	Ⅱ	良	2000	9	6
兰州	2000-9-7	119	可吸入颗粒物	Ⅲ1	轻微污染	2000	9	7
兰州	2000-9-8	95	可吸入颗粒物	Ⅱ	良	2000	9	8
兰州	2000-9-9	58	可吸入颗粒物	Ⅱ	良	2000	9	9
兰州	2000-9-10	57	可吸入颗粒物	Ⅱ	良	2000	9	10
兰州	2000-9-11	92	可吸入颗粒物	Ⅱ	良	2000	9	11
兰州	2000-9-12	96	可吸入颗粒物	Ⅱ	良	2000	9	12
兰州	2000-9-13	132	可吸入颗粒物	Ⅲ1	轻微污染	2000	9	13
兰州	2000-9-14	116	可吸入颗粒物	Ⅲ1	轻微污染	2000	9	14
兰州	2000-9-15	169	可吸入颗粒物	Ⅲ2	轻度污染	2000	9	15
兰州	2000-9-16	187	可吸入颗粒物	Ⅲ2	轻度污染	2000	9	16
兰州	2000-9-17	143	可吸入颗粒物	Ⅲ1	轻微污染	2000	9	17
兰州	2000-9-18	85	可吸入颗粒物	Ⅱ	良	2000	9	18
兰州	2000-9-19	120	可吸入颗粒物	Ⅲ1	轻微污染	2000	9	19
兰州	2000-9-20	109	可吸入颗粒物	Ⅲ1	轻微污染	2000	9	20
兰州	2000-9-21	171	可吸入颗粒物	Ⅲ2	轻度污染	2000	9	21
兰州	2000-9-22	109	可吸入颗粒物	Ⅲ1	轻微污染	2000	9	22
兰州	2000-9-23	141	可吸入颗粒物	Ⅲ1	轻微污染	2000	9	23
兰州	2000-9-24	82	可吸入颗粒物	Ⅱ	良	2000	9	24
兰州	2000-9-25	91	可吸入颗粒物	Ⅱ	良	2000	9	25
兰州	2000-9-26	190	可吸入颗粒物	Ⅲ2	轻度污染	2000	9	26
兰州	2000-9-27	85	可吸入颗粒物	Ⅱ	良	2000	9	27
兰州	2000-9-28	58	可吸入颗粒物	Ⅱ	良	2000	9	28
兰州	2000-9-29	53	可吸入颗粒物	Ⅱ	良	2000	9	29
兰州	2000-9-30	67	可吸入颗粒物	Ⅱ	良	2000	9	30
兰州	2000-10-1	146	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	1
兰州	2000-10-2	183	可吸入颗粒物	Ⅲ2	轻度污染	2000	10	2
兰州	2000-10-3	195	可吸入颗粒物	Ⅲ2	轻度污染	2000	10	3
兰州	2000-10-4	72	可吸入颗粒物	Ⅱ	良	2000	10	4
兰州	2000-10-5	127	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	5
兰州	2000-10-6	167	可吸入颗粒物	Ⅲ2	轻度污染	2000	10	6
兰州	2000-10-7	86	可吸入颗粒物	Ⅱ	良	2000	10	7
兰州	2000-10-8	130	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	8
兰州	2000-10-9	147	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	9
兰州	2000-10-10	98	可吸入颗粒物	Ⅱ	良	2000	10	10
兰州	2000-10-11	18	--	Ⅰ	优	2000	10	11
兰州	2000-10-12	61	可吸入颗粒物	Ⅱ	良	2000	10	12
兰州	2000-10-13	54	可吸入颗粒物	Ⅱ	良	2000	10	13
兰州	2000-10-14	135	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	14
兰州	2000-10-15	163	可吸入颗粒物	Ⅲ2	轻度污染	2000	10	15
兰州	2000-10-16	76	可吸入颗粒物	Ⅱ	良	2000	10	16
兰州	2000-10-17	177	可吸入颗粒物	Ⅲ2	轻度污染	2000	10	17
兰州	2000-10-18	107	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	18
兰州	2000-10-19	138	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	19
兰州	2000-10-20	169	可吸入颗粒物	Ⅲ2	轻度污染	2000	10	20
兰州	2000-10-21	153	可吸入颗粒物	Ⅲ2	轻度污染	2000	10	21
兰州	2000-10-22	141	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	22
兰州	2000-10-23	113	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	23
兰州	2000-10-24	121	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	24
兰州	2000-10-25	129	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	25
兰州	2000-10-26	194	可吸入颗粒物	Ⅲ2	轻度污染	2000	10	26
兰州	2000-10-27	63	可吸入颗粒物	Ⅱ	良	2000	10	27
兰州	2000-10-28	111	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	28
兰州	2000-10-29	67	可吸入颗粒物	Ⅱ	良	2000	10	29
兰州	2000-10-30	197	可吸入颗粒物	Ⅲ2	轻度污染	2000	10	30
兰州	2000-10-31	150	可吸入颗粒物	Ⅲ1	轻微污染	2000	10	31
兰州	2000-11-1	248	可吸入颗粒物	Ⅳ1	中度污染	2000	11	1
兰州	2000-11-2	265	可吸入颗粒物	Ⅳ2	中度重污染	2000	11	2
兰州	2000-11-3	288	可吸入颗粒物	Ⅳ2	中度重污染	2000	11	3
兰州	2000-11-4	187	可吸入颗粒物	Ⅲ2	轻度污染	2000	11	4
兰州	2000-11-5	318	可吸入颗粒物	Ⅴ	重度污染	2000	11	5
兰州	2000-11-5	318	可吸入颗粒物	Ⅴ	重度污染	2000	11	6
兰州	2000-11-6	93	可吸入颗粒物	Ⅱ	良	2000	11	7
兰州	2000-11-7	88	可吸入颗粒物	Ⅱ	良	2000	11	8
兰州	2000-11-8	172	可吸入颗粒物	Ⅲ2	轻度污染	2000	11	9
兰州	2000-11-9	129	可吸入颗粒物	Ⅲ1	轻微污染	2000	11	10
兰州	2000-11-10	119	可吸入颗粒物	Ⅲ1	轻微污染	2000	11	11
兰州	2000-11-11	157	可吸入颗粒物	Ⅲ2	轻度污染	2000	11	12
兰州	2000-11-12	152	可吸入颗粒物	Ⅲ2	轻度污染	2000	11	13
兰州	2000-11-13	186	可吸入颗粒物	Ⅲ2	轻度污染	2000	11	14
兰州	2000-11-14	111	可吸入颗粒物	Ⅲ1	轻微污染	2000	11	15
兰州	2000-11-15	84	可吸入颗粒物	Ⅱ	良	2000	11	16
兰州	2000-11-16	75	可吸入颗粒物	Ⅱ	良	2000	11	17
兰州	2000-11-17	102	可吸入颗粒物	Ⅲ1	轻微污染	2000	11	18
兰州	2000-11-18	164	可吸入颗粒物	Ⅲ2	轻度污染	2000	11	19
兰州	2000-11-19	81	可吸入颗粒物	Ⅱ	良	2000	11	20
兰州	2000-11-20	97	可吸入颗粒物	Ⅱ	良	2000	11	21
兰州	2000-11-21	354	可吸入颗粒物	Ⅴ	重度污染	2000	11	22
兰州	2000-11-22	309	可吸入颗粒物	Ⅴ	重度污染	2000	11	23
兰州	2000-11-23	454	可吸入颗粒物	Ⅴ	重度污染	2000	11	24
兰州	2000-11-24	500	可吸入颗粒物	Ⅴ	重度污染	2000	11	25
兰州	2000-11-25	426	可吸入颗粒物	Ⅴ	重度污染	2000	11	26
兰州	2000-11-26	86	可吸入颗粒物	Ⅱ	良	2000	11	27
兰州	2000-11-27	164	可吸入颗粒物	Ⅲ2	轻度污染	2000	11	28
兰州	2000-11-28	236	可吸入颗粒物	Ⅳ1	中度污染	2000	11	29
兰州	2000-11-29	314	可吸入颗粒物	Ⅴ	重度污染	2000	11	30
兰州	2000-11-30	141	可吸入颗粒物	Ⅲ1	轻微污染	2000	12	1
兰州	2000-12-1	290	可吸入颗粒物	Ⅳ2	中度重污染	2000	12	2
兰州	2000-12-2	82	可吸入颗粒物	Ⅱ	良	2000	12	3
兰州	2000-12-3	179	可吸入颗粒物	Ⅲ2	轻度污染	2000	12	4
兰州	2000-12-4	167	可吸入颗粒物	Ⅲ2	轻度污染	2000	12	5
兰州	2000-12-5	357	可吸入颗粒物	Ⅴ	重度污染	2000	12	6
兰州	2000-12-6	450	可吸入颗粒物	Ⅴ	重度污染	2000	12	7
兰州	2000-12-7	197	可吸入颗粒物	Ⅲ2	轻度污染	2000	12	8
兰州	2000-12-8	359	可吸入颗粒物	Ⅴ	重度污染	2000	12	9
兰州	2000-12-9	148	可吸入颗粒物	Ⅲ1	轻微污染	2000	12	10
兰州	2000-12-10	68	可吸入颗粒物	Ⅱ	良	2000	12	11
兰州	2000-12-11	123	可吸入颗粒物	Ⅲ1	轻微污染	2000	12	12
兰州	2000-12-12	83	二氧化硫	Ⅱ	良	2000	12	13
兰州	2000-12-13	120	可吸入颗粒物	Ⅲ1	轻微污染	2000	12	14
兰州	2000-12-14	129	可吸入颗粒物	Ⅲ1	轻微污染	2000	12	15
兰州	2000-12-15	197	可吸入颗粒物	Ⅲ2	轻度污染	2000	12	16
兰州	2000-12-16	435	可吸入颗粒物	Ⅴ	重度污染	2000	12	17
兰州	2000-12-17	434	可吸入颗粒物	Ⅴ	重度污染	2000	12	18
兰州	2000-12-18	390	可吸入颗粒物	Ⅴ	重度污染	2000	12	19
兰州	2000-12-19	352	可吸入颗粒物	Ⅴ	重度污染	2000	12	20
兰州	2000-12-20	115	可吸入颗粒物	Ⅲ1	轻微污染	2000	12	21
兰州	2000-12-21	408	可吸入颗粒物	Ⅴ	重度污染	2000	12	22
兰州	2000-12-22	363	可吸入颗粒物	Ⅴ	重度污染	2000	12	23
兰州	2000-12-23	279	可吸入颗粒物	Ⅳ2	中度重污染	2000	12	24
兰州	2000-12-24	255	可吸入颗粒物	Ⅳ2	中度重污染	2000	12	25
兰州	2000-12-25	335	可吸入颗粒物	Ⅴ	重度污染	2000	12	26
兰州	2000-12-26	464	可吸入颗粒物	Ⅴ	重度污染	2000	12	27
兰州	2000-12-27	193	可吸入颗粒物	Ⅲ2	轻度污染	2000	12	28
兰州	2000-12-28	223	可吸入颗粒物	Ⅳ1	中度污染	2000	12	29
兰州	2000-12-29	395	可吸入颗粒物	Ⅴ	重度污染	2000	12	30
兰州	2000-12-30	333	可吸入颗粒物	Ⅴ	重度污染	2000	12	31
兰州	2000-12-31	315	可吸入颗粒物	Ⅴ	重度污染	2001	1	1
兰州	2001-1-1	500	可吸入颗粒物	Ⅴ	重度污染	2001	1	2
兰州	2001-1-2	500	可吸入颗粒物	Ⅴ	重度污染	2001	1	3
兰州	2001-1-3	500	可吸入颗粒物	Ⅴ	重度污染	2001	1	4
兰州	2001-1-4	500	可吸入颗粒物	Ⅴ	重度污染	2001	1	5
兰州	2001-1-5	490	可吸入颗粒物	Ⅴ	重度污染	2001	1	6
兰州	2001-1-6	322	可吸入颗粒物	Ⅴ	重度污染	2001	1	7
兰州	2001-1-7	176	可吸入颗粒物	Ⅲ2	轻度污染	2001	1	8
兰州	2001-1-8	83	可吸入颗粒物	Ⅱ	良	2001	1	9
兰州	2001-1-9	73	可吸入颗粒物	Ⅱ	良	2001	1	10
兰州	2001-1-10	166	可吸入颗粒物	Ⅲ2	轻度污染	2001	1	11
兰州	2001-1-11	173	可吸入颗粒物	Ⅲ2	轻度污染	2001	1	12
兰州	2001-1-12	500	可吸入颗粒物	Ⅴ	重度污染	2001	1	13
兰州	2001-1-13	159	可吸入颗粒物	Ⅲ2	轻度污染	2001	1	14
兰州	2001-1-14	144	可吸入颗粒物	Ⅲ1	轻微污染	2001	1	15
兰州	2001-1-15	450	可吸入颗粒物	Ⅴ	重度污染	2001	1	16
兰州	2001-1-16	249	可吸入颗粒物	Ⅳ1	中度污染	2001	1	17
兰州	2001-1-17	195	可吸入颗粒物	Ⅲ2	轻度污染	2001	1	18
兰州	2001-1-18	353	可吸入颗粒物	Ⅴ	重度污染	2001	1	19
兰州	2001-1-19	126	二氧化硫	Ⅲ1	轻微污染	2001	1	20
兰州	2001-1-20	242	可吸入颗粒物	Ⅳ1	中度污染	2001	1	21
兰州	2001-1-21	296	可吸入颗粒物	Ⅳ2	中度重污染	2001	1	22
兰州	2001-1-22	184	可吸入颗粒物	Ⅲ2	轻度污染	2001	1	23
兰州	2001-1-23	163	可吸入颗粒物	Ⅲ2	轻度污染	2001	1	24
兰州	2001-1-24	145	可吸入颗粒物	Ⅲ1	轻微污染	2001	1	25
兰州	2001-1-25	74	可吸入颗粒物	Ⅱ	良	2001	1	26
兰州	2001-1-26	153	可吸入颗粒物	Ⅲ2	轻度污染	2001	1	27
兰州	2001-1-27	167	可吸入颗粒物	Ⅲ2	轻度污染	2001	1	28
兰州	2001-1-28	117	可吸入颗粒物	Ⅲ1	轻微污染	2001	1	29
兰州	2001-1-29	206	可吸入颗粒物	Ⅳ1	中度污染	2001	1	30
兰州	2001-1-30	177	可吸入颗粒物	Ⅲ2	轻度污染	2001	1	31
兰州	2001-1-31	500	可吸入颗粒物	Ⅴ	重度污染	2001	2	1
兰州	2001-2-1	500	可吸入颗粒物	Ⅴ	重度污染	2001	2	2
兰州	2001-2-2	500	可吸入颗粒物	Ⅴ	重度污染	2001	2	3
兰州	2001-2-3	210	可吸入颗粒物	Ⅳ1	中度污染	2001	2	4
兰州	2001-2-4	176	可吸入颗粒物	Ⅲ2	轻度污染	2001	2	5
兰州	2001-2-5	147	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	6
兰州	2001-2-6	106	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	7
兰州	2001-2-7	105	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	8
兰州	2001-2-8	131	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	9
兰州	2001-2-9	110	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	10
兰州	2001-2-10	132	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	11
兰州	2001-2-11	135	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	12
兰州	2001-2-12	67	可吸入颗粒物	Ⅱ	良	2001	2	13
兰州	2001-2-13	81	可吸入颗粒物	Ⅱ	良	2001	2	14
兰州	2001-2-14	130	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	15
兰州	2001-2-15	276	可吸入颗粒物	Ⅳ2	中度重污染	2001	2	16
兰州	2001-2-16	469	可吸入颗粒物	Ⅴ	重度污染	2001	2	17
兰州	2001-2-17	389	可吸入颗粒物	Ⅴ	重度污染	2001	2	18
兰州	2001-2-18	184	可吸入颗粒物	Ⅲ2	轻度污染	2001	2	19
兰州	2001-2-19	125	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	20
兰州	2001-2-20	162	可吸入颗粒物	Ⅲ2	轻度污染	2001	2	21
兰州	2001-2-21	161	可吸入颗粒物	Ⅲ2	轻度污染	2001	2	22
兰州	2001-2-22	141	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	23
兰州	2001-2-23	93	可吸入颗粒物	Ⅱ	良	2001	2	24
兰州	2001-2-24	122	可吸入颗粒物	Ⅲ1	轻微污染	2001	2	25
兰州	2001-2-25	182	可吸入颗粒物	Ⅲ2	轻度污染	2001	2	26
兰州	2001-2-26	196	可吸入颗粒物	Ⅲ2	轻度污染	2001	2	27
兰州	2001-2-27	432	可吸入颗粒物	Ⅴ	重度污染	2001	2	28
兰州	2001-2-28	192	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	1
兰州	2001-3-1	167	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	2
兰州	2001-3-2	348	可吸入颗粒物	Ⅴ	重度污染	2001	3	3
兰州	2001-3-3	373	可吸入颗粒物	Ⅴ	重度污染	2001	3	4
兰州	2001-3-4	192	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	5
兰州	2001-3-5	500	可吸入颗粒物	Ⅴ	重度污染	2001	3	6
兰州	2001-3-6	342	可吸入颗粒物	Ⅴ	重度污染	2001	3	7
兰州	2001-3-7	166	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	8
兰州	2001-3-8	131	可吸入颗粒物	Ⅲ1	轻微污染	2001	3	9
兰州	2001-3-9	272	可吸入颗粒物	Ⅳ2	中度重污染	2001	3	10
兰州	2001-3-10	259	可吸入颗粒物	Ⅳ2	中度重污染	2001	3	11
兰州	2001-3-11	425	可吸入颗粒物	Ⅴ	重度污染	2001	3	12
兰州	2001-3-12	242	可吸入颗粒物	Ⅳ1	中度污染	2001	3	13
兰州	2001-3-13	255	可吸入颗粒物	Ⅳ2	中度重污染	2001	3	14
兰州	2001-3-14	480	可吸入颗粒物	Ⅴ	重度污染	2001	3	15
兰州	2001-3-15	394	可吸入颗粒物	Ⅴ	重度污染	2001	3	16
兰州	2001-3-16	195	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	17
兰州	2001-3-17	394	可吸入颗粒物	Ⅴ	重度污染	2001	3	18
兰州	2001-3-18	398	可吸入颗粒物	Ⅴ	重度污染	2001	3	19
兰州	2001-3-19	167	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	20
兰州	2001-3-20	196	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	21
兰州	2001-3-21	183	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	22
兰州	2001-3-22	169	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	23
兰州	2001-3-23	148	可吸入颗粒物	Ⅲ1	轻微污染	2001	3	24
兰州	2001-3-24	120	可吸入颗粒物	Ⅲ1	轻微污染	2001	3	25
兰州	2001-3-25	411	可吸入颗粒物	Ⅴ	重度污染	2001	3	26
兰州	2001-3-26	161	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	27
兰州	2001-3-27	438	可吸入颗粒物	Ⅴ	重度污染	2001	3	28
兰州	2001-3-28	154	可吸入颗粒物	Ⅲ2	轻度污染	2001	3	29
兰州	2001-3-29	137	可吸入颗粒物	Ⅲ1	轻微污染	2001	3	30
兰州	2001-3-30	149	可吸入颗粒物	Ⅲ1	轻微污染	2001	3	31
兰州	2001-3-31	130	可吸入颗粒物	Ⅲ1	轻微污染	2001	4	1
兰州	2001-4-1	133	可吸入颗粒物	Ⅲ1	轻微污染	2001	4	2
兰州	2001-4-2	129	可吸入颗粒物	Ⅲ1	轻微污染	2001	4	3
兰州	2001-4-3	116	可吸入颗粒物	Ⅲ1	轻微污染	2001	4	4
兰州	2001-4-4	125	可吸入颗粒物	Ⅲ1	轻微污染	2001	4	5
兰州	2001-4-5	192	可吸入颗粒物	Ⅲ2	轻度污染	2001	4	6
兰州	2001-4-6	253	可吸入颗粒物	Ⅳ2	中度重污染	2001	4	7
兰州	2001-4-7	500	可吸入颗粒物	Ⅴ	重度污染	2001	4	8
兰州	2001-4-8	500	可吸入颗粒物	Ⅴ	重度污染	2001	4	9
兰州	2001-4-9	500	可吸入颗粒物	Ⅴ	重度污染	2001	4	10
兰州	2001-4-10	500	可吸入颗粒物	Ⅴ	重度污染	2001	4	11
兰州	2001-4-11	446	可吸入颗粒物	Ⅴ	重度污染	2001	4	12
兰州	2001-4-12	177	可吸入颗粒物	Ⅲ2	轻度污染	2001	4	13
兰州	2001-4-13	500	可吸入颗粒物	Ⅴ	重度污染	2001	4	14
兰州	2001-4-14	500	可吸入颗粒物	Ⅴ	重度污染	2001	4	15
兰州	2001-4-15	500	可吸入颗粒物	Ⅴ	重度污染	2001	4	16
兰州	2001-4-16	347	可吸入颗粒物	Ⅴ	重度污染	2001	4	17
兰州	2001-4-17	255	可吸入颗粒物	Ⅳ2	中度重污染	2001	4	18
兰州	2001-4-18	161	可吸入颗粒物	Ⅲ2	轻度污染	2001	4	19
兰州	2001-4-19	249	可吸入颗粒物	Ⅳ1	中度污染	2001	4	20
兰州	2001-4-20	500	可吸入颗粒物	Ⅴ	重度污染	2001	4	21
兰州	2001-4-21	107	可吸入颗粒物	Ⅲ1	轻微污染	2001	4	22
兰州	2001-4-22	27	--	Ⅰ	优	2001	4	23
兰州	2001-4-23	183	可吸入颗粒物	Ⅲ2	轻度污染	2001	4	24
兰州	2001-4-24	210	可吸入颗粒物	Ⅳ1	中度污染	2001	4	25
兰州	2001-4-25	90	可吸入颗粒物	Ⅱ	良	2001	4	26
兰州	2001-4-26	73	可吸入颗粒物	Ⅱ	良	2001	4	27
兰州	2001-4-27	60	可吸入颗粒物	Ⅱ	良	2001	4	28
兰州	2001-4-28	81	可吸入颗粒物	Ⅱ	良	2001	4	29
兰州	2001-4-29	245	可吸入颗粒物	Ⅳ1	中度污染	2001	4	30
兰州	2001-4-30	320	可吸入颗粒物	Ⅴ	重度污染	2001	5	1
